"year","reg","stat","sex","s.age","length","mean","sd","n","se"
"397",1979,"3A ",280,"F",12,"length",140,0,1,0
"398",1979,"3A ",280,"M",9,"length",90.5,20.5060966544099,2,14.5
"399",1979,"3A ",280,"M",10,"length",108,0,1,0
"400",1980,"2B ",91,"F",7,"length",77,0,1,0
"401",1980,"2B ",91,"F",8,"length",89,0,1,0
"402",1980,"2B ",91,"F",9,"length",102,0,1,0
"403",1980,"2B ",91,"F",12,"length",135,0,1,0
"404",1980,"2B ",91,"M",7,"length",73,0,2,0
"405",1980,"2B ",91,"M",8,"length",73,0,1,0
"406",1980,"2B ",91,"M",12,"length",88,0,1,0
"407",1980,"2B ",91,"M",13,"length",90,0,1,0
"408",1980,"2B ",102,"F",7,"length",68,0,1,0
"409",1980,"2B ",102,"F",9,"length",100,0,1,0
"410",1980,"2B ",102,"F",10,"length",112.5,10.6066017177982,2,7.5
"411",1980,"2B ",102,"F",12,"length",114,5.65685424949238,2,4
"412",1980,"2B ",102,"F",13,"length",126,0,1,0
"413",1980,"2B ",112,"F",7,"length",92,0,1,0
"414",1980,"2B ",112,"F",8,"length",95,4.24264068711928,2,3
"415",1980,"2B ",112,"F",9,"length",117,0,1,0
"416",1980,"2B ",112,"F",10,"length",114.5,7.77817459305202,2,5.5
"417",1980,"2B ",112,"M",10,"length",99,0,1,0
"418",1980,"2B ",112,"M",14,"length",95,0,1,0
"419",1980,"2B ",121,"F",11,"length",86,0,1,0
"420",1980,"2B ",132,"F",9,"length",91,0,1,0
"421",1980,"2B ",133,"F",8,"length",80,0,1,0
"422",1980,"2B ",133,"M",9,"length",87,0,1,0
"423",1980,"3A ",250,"F",8,"length",100.333333333333,13.3166562369588,3,7.68837506311386
"424",1980,"3A ",250,"F",10,"length",116.666666666667,9.07377172587747,3,5.23874454850057
"425",1980,"3A ",250,"F",11,"length",109.333333333333,24.8260615751539,3,14.3333333333333
"426",1980,"3A ",250,"F",13,"length",139,0,1,0
"427",1980,"3A ",250,"F",14,"length",124,0,1,0
"428",1980,"3A ",250,"F",16,"length",142,0,1,0
"429",1980,"3A ",250,"M",8,"length",76,0,1,0
"430",1980,"3A ",250,"M",10,"length",96,0,1,0
"431",1980,"3A ",250,"M",11,"length",74,0,1,0
"432",1980,"3A ",250,"M",12,"length",113,18.3847763108502,2,13
"433",1980,"3A ",250,"M",13,"length",132,0,1,0
"434",1980,"3A ",250,"M",15,"length",126,0,1,0
"435",1980,"3A ",250,"M",16,"length",159,0,1,0
"436",1980,"3A ",260,"F",8,"length",97,12.7279220613579,2,9
"437",1980,"3A ",260,"F",9,"length",106,0,1,0
"438",1980,"3A ",260,"F",12,"length",132,13.228756555323,3,7.63762615825973
"439",1980,"3A ",260,"F",18,"length",140,0,1,0
"440",1980,"3A ",260,"M",7,"length",53,0,1,0
"441",1980,"3A ",260,"M",8,"length",87,0,1,0
"442",1980,"3A ",260,"M",9,"length",72,0,1,0
"443",1980,"3A ",270,"F",8,"length",92,0,1,0
"444",1980,"3A ",270,"F",9,"length",100,0,1,0
"445",1980,"3A ",270,"F",10,"length",114.333333333333,9.60902353693305,3,5.54777232569775
"446",1980,"3A ",270,"F",11,"length",152,0,1,0
"447",1980,"3A ",270,"F",12,"length",136.5,10.6066017177982,2,7.5
"448",1980,"3A ",270,"F",13,"length",146,13.6137185711081,4,6.80685928555405
"449",1980,"3A ",270,"M",7,"length",90,0,1,0
"450",1980,"3A ",270,"M",8,"length",84.5,16.2634559672906,2,11.5
"451",1980,"3A ",270,"M",9,"length",103,0,1,0
"452",1980,"3A ",270,"M",10,"length",99,0,1,0
"453",1980,"3A ",270,"M",11,"length",122,0,1,0
"454",1980,"3A ",270,"M",12,"length",120,0,1,0
"455",1980,"3A ",270,"M",14,"length",116,0,1,0
"456",1980,"3A ",280,"F",7,"length",83.5,21.920310216783,2,15.5
"457",1980,"3A ",280,"F",9,"length",94.3333333333333,28.9367125522809,3,16.7066187815222
"458",1980,"3A ",280,"F",10,"length",111.666666666667,4.16333199893227,3,2.40370085030933
"459",1980,"3A ",280,"F",11,"length",121,0,1,0
"460",1980,"3A ",280,"F",13,"length",141,14.142135623731,2,10
"461",1980,"3A ",280,"F",14,"length",163,0,1,0
"462",1980,"3A ",280,"M",8,"length",101,0,1,0
"463",1980,"3A ",280,"M",9,"length",84,0,1,0
"464",1980,"3A ",280,"M",11,"length",113,0,1,0
"465",1980,"3A ",280,"M",12,"length",115,0,1,0
"466",1981,"2B ",91,"F",13,"length",141,0,1,0
"467",1981,"2B ",91,"M",17,"length",112,0,1,0
"468",1981,"2B ",102,"F",7,"length",76.5,3.53553390593274,2,2.5
"469",1981,"2B ",102,"F",8,"length",91,0,1,0
"470",1981,"2B ",102,"F",11,"length",120,0,1,0
"471",1981,"2B ",102,"F",12,"length",111,0,1,0
"472",1981,"2B ",102,"F",13,"length",128,14.142135623731,2,10
"473",1981,"2B ",102,"F",15,"length",146,0,1,0
"474",1981,"2B ",102,"F",16,"length",147,0,1,0
"475",1981,"2B ",102,"F",17,"length",156,0,1,0
"476",1981,"2B ",102,"M",10,"length",89,0,1,0
"477",1981,"2B ",102,"M",12,"length",79,0,1,0
"478",1981,"2B ",102,"M",13,"length",79,0,1,0
"479",1981,"2B ",102,"M",14,"length",119,0,1,0
"480",1981,"2B ",102,"M",15,"length",120,0,1,0
"481",1981,"2B ",112,"F",14,"length",146,0,1,0
"482",1981,"2B ",112,"M",12,"length",100,0,1,0
"483",1981,"2B ",121,"F",9,"length",102,0,1,0
"484",1981,"2B ",132,"M",7,"length",78,0,1,0
"485",1981,"2B ",132,"M",8,"length",90,0,1,0
"486",1981,"2B ",132,"M",10,"length",78,0,1,0
"487",1981,"2B ",132,"M",13,"length",95,0,1,0
"488",1981,"3A ",250,"F",9,"length",114,0,1,0
"489",1981,"3A ",250,"F",10,"length",114,0,1,0
"490",1981,"3A ",250,"F",11,"length",105,0,1,0
"491",1981,"3A ",250,"F",12,"length",127,0,1,0
"492",1981,"3A ",250,"F",13,"length",152,0,1,0
"493",1981,"3A ",250,"F",14,"length",140.5,7.77817459305202,2,5.5
"494",1981,"3A ",250,"F",15,"length",164,0,1,0
"495",1981,"3A ",250,"F",16,"length",161.5,3.53553390593274,2,2.5
"496",1981,"3A ",250,"F",17,"length",175.333333333333,4.93288286231625,3,2.84800124843918
"497",1981,"3A ",250,"M",7,"length",68.5,2.12132034355964,2,1.5
"498",1981,"3A ",250,"M",8,"length",86.5,27.5771644662754,2,19.5
"499",1981,"3A ",250,"M",9,"length",74,0,1,0
"500",1981,"3A ",250,"M",10,"length",76.6666666666667,3.78593889720018,3,2.185812841434
"501",1981,"3A ",250,"M",11,"length",85,0,1,0
"502",1981,"3A ",250,"M",12,"length",110,8.48528137423857,2,6
"503",1981,"3A ",250,"M",13,"length",130,0,1,0
"504",1981,"3A ",250,"M",14,"length",130,0,1,0
"505",1981,"3A ",250,"M",15,"length",150,0,1,0
"506",1981,"3A ",250,"M",16,"length",139,0,1,0
"507",1981,"3A ",260,"F",7,"length",84,0,1,0
"508",1981,"3A ",260,"F",8,"length",72.6666666666667,6.50640709864771,3,3.75647588986155
"509",1981,"3A ",260,"F",9,"length",109,8.48528137423857,2,6
"510",1981,"3A ",260,"F",10,"length",114.75,8.69386757049665,4,4.34693378524832
"511",1981,"3A ",260,"F",11,"length",120,18.1245689603919,5,8.10555365166378
"512",1981,"3A ",260,"F",12,"length",135,10.7517440445725,6,4.38938112570174
"513",1981,"3A ",260,"F",13,"length",143.5,17.6776695296637,2,12.5
"514",1981,"3A ",260,"F",14,"length",178,0,1,0
"515",1981,"3A ",260,"F",15,"length",146,2.82842712474619,2,2
"516",1981,"3A ",260,"F",16,"length",177,12.7279220613579,2,9
"517",1981,"3A ",260,"F",17,"length",151,0,1,0
"518",1981,"3A ",260,"F",18,"length",172,7.07106781186548,2,5
"519",1981,"3A ",260,"M",7,"length",72,2.82842712474619,2,2
"520",1981,"3A ",260,"M",8,"length",89,0,1,0
"521",1981,"3A ",260,"M",9,"length",113,0,1,0
"522",1981,"3A ",260,"M",10,"length",85,0,1,0
"523",1981,"3A ",260,"M",11,"length",108.4,10.9224539367305,5,4.88466989672792
"524",1981,"3A ",260,"M",12,"length",110,0,1,0
"525",1981,"3A ",260,"M",13,"length",104,0,1,0
"526",1981,"3A ",260,"M",14,"length",107,0,1,0
"527",1981,"3A ",270,"F",7,"length",84,0,1,0
"528",1981,"3A ",270,"F",8,"length",109,0,1,0
"529",1981,"3A ",270,"F",9,"length",98.5,19.0918830920368,2,13.5
"530",1981,"3A ",270,"F",11,"length",142,18.3847763108502,2,13
"531",1981,"3A ",270,"F",12,"length",152,0,1,0
"532",1981,"3A ",270,"F",15,"length",136,0,1,0
"533",1981,"3A ",270,"F",16,"length",166,0,1,0
"534",1981,"3A ",270,"F",17,"length",157,8.48528137423857,2,6
"535",1981,"3A ",270,"M",7,"length",71,0,1,0
"536",1981,"3A ",270,"M",8,"length",76,0,1,0
"537",1981,"3A ",270,"M",9,"length",93.5,0.707106781186548,2,0.5
"538",1981,"3A ",270,"M",10,"length",107.5,19.0918830920368,2,13.5
"539",1981,"3A ",270,"M",11,"length",103.5,13.4350288425444,2,9.5
"540",1981,"3A ",270,"M",12,"length",124,0,1,0
"541",1981,"3A ",280,"F",7,"length",78,0,1,0
"542",1981,"3A ",280,"F",8,"length",81,7.74596669241483,4,3.87298334620742
"543",1981,"3A ",280,"F",9,"length",96,16.0727512683216,7,6.07492896293956
"544",1981,"3A ",280,"F",10,"length",120.666666666667,7.42069179165034,6,3.02948473800047
"545",1981,"3A ",280,"F",11,"length",120.25,5.85234995535981,4,2.92617497767991
"546",1981,"3A ",280,"F",12,"length",141.666666666667,8.62167810425171,3,4.97772817435603
"547",1981,"3A ",280,"F",13,"length",141.5,3.53553390593274,2,2.5
"548",1981,"3A ",280,"F",14,"length",147,0,1,0
"549",1981,"3A ",280,"F",15,"length",158,0,1,0
"550",1981,"3A ",280,"M",7,"length",64,0,1,0
"551",1981,"3A ",280,"M",8,"length",76,15.0554530541816,4,7.52772652709081
"552",1981,"3A ",280,"M",9,"length",91,0,1,0
"553",1981,"3A ",280,"M",10,"length",112.25,4.78713553878169,4,2.39356776939085
"554",1981,"3A ",280,"M",12,"length",119.4,10.6911178087233,5,4.78121323515277
"555",1982,"2B ",91,"F",7,"length",66,0,1,0
"556",1982,"2B ",91,"F",8,"length",86,0,1,0
"557",1982,"2B ",91,"F",12,"length",84,0,1,0
"558",1982,"2B ",91,"M",7,"length",83,0,1,0
"559",1982,"2B ",91,"M",8,"length",71,0,1,0
"560",1982,"2B ",91,"M",13,"length",95,0,1,0
"561",1982,"2B ",102,"F",10,"length",118,0,1,0
"562",1982,"2B ",102,"F",11,"length",114,0,1,0
"563",1982,"2B ",102,"M",7,"length",81,0,1,0
"564",1982,"2B ",102,"M",8,"length",88,0,1,0
"565",1982,"2B ",102,"M",10,"length",90,0,1,0
"566",1982,"2B ",102,"M",11,"length",104,0,1,0
"567",1982,"2B ",102,"M",12,"length",104,0,1,0
"568",1982,"2B ",112,"F",9,"length",104.5,6.36396103067893,2,4.5
"569",1982,"2B ",112,"F",11,"length",93,0,1,0
"570",1982,"2B ",112,"F",13,"length",103,0,1,0
"571",1982,"2B ",112,"M",12,"length",79,0,1,0
"572",1982,"2B ",121,"F",7,"length",80,0,1,0
"573",1982,"2B ",121,"F",8,"length",114,0,1,0
"574",1982,"2B ",132,"F",7,"length",57,0,1,0
"575",1982,"2B ",132,"F",10,"length",82,0,1,0
"576",1982,"2B ",132,"F",14,"length",173,0,1,0
"577",1982,"2B ",132,"M",7,"length",65.6666666666667,9.01849950564579,3,5.2068331172711
"578",1982,"2B ",132,"M",10,"length",63,0,1,0
"579",1982,"2B ",132,"M",12,"length",83,6.08276253029822,3,3.51188458428425
"580",1982,"2B ",132,"M",15,"length",80,0,1,0
"581",1982,"2C ",140,"F",7,"length",81,0,1,0
"582",1982,"2C ",140,"F",12,"length",94,0,1,0
"583",1982,"2C ",140,"M",10,"length",134,0,1,0
"584",1982,"2C ",142,"F",8,"length",96,0,1,0
"585",1982,"2C ",142,"F",11,"length",98,0,1,0
"586",1982,"2C ",142,"F",12,"length",117,0,1,0
"587",1982,"2C ",142,"F",13,"length",143,0,1,0
"588",1982,"2C ",142,"M",8,"length",82,0,1,0
"589",1982,"2C ",143,"F",8,"length",88,0,1,0
"590",1982,"2C ",143,"F",9,"length",89,0,1,0
"591",1982,"2C ",143,"F",10,"length",126,0,1,0
"592",1982,"2C ",143,"F",11,"length",134,0,1,0
"593",1982,"2C ",143,"F",13,"length",95,0,1,0
"594",1982,"2C ",143,"M",10,"length",89,0,1,0
"595",1982,"2C ",143,"M",15,"length",103,0,1,0
"596",1982,"2C ",150,"F",9,"length",86,0,1,0
"597",1982,"2C ",150,"F",10,"length",92.5,3.53553390593274,2,2.5
"598",1982,"2C ",150,"F",13,"length",154,0,1,0
"599",1982,"2C ",150,"F",15,"length",149,0,1,0
"600",1982,"2C ",150,"F",16,"length",157,0,1,0
"601",1982,"2C ",150,"M",9,"length",84,0,1,0
"602",1982,"2C ",151,"F",7,"length",90,0,1,0
"603",1982,"2C ",151,"F",9,"length",100,0,1,0
"604",1982,"2C ",151,"F",14,"length",152,0,1,0
"605",1982,"2C ",151,"M",9,"length",80,0,1,0
"606",1982,"2C ",151,"M",11,"length",90,0,1,0
"607",1982,"2C ",151,"M",12,"length",82,0,1,0
"608",1982,"2C ",152,"F",7,"length",94,0,1,0
"609",1982,"2C ",152,"F",9,"length",88,0,1,0
"610",1982,"2C ",152,"F",10,"length",108,0,1,0
"611",1982,"2C ",153,"F",10,"length",116,0,1,0
"612",1982,"2C ",160,"F",8,"length",103,0,1,0
"613",1982,"2C ",160,"F",9,"length",116,0,1,0
"614",1982,"2C ",160,"F",12,"length",161,0,1,0
"615",1982,"2C ",160,"F",13,"length",132,0,1,0
"616",1982,"2C ",160,"F",14,"length",140,9.89949493661167,2,7
"617",1982,"2C ",160,"F",16,"length",159,0,1,0
"618",1982,"2C ",160,"F",17,"length",177,0,1,0
"619",1982,"2C ",162,"F",7,"length",75,0,1,0
"620",1982,"2C ",162,"F",9,"length",97,0,1,0
"621",1982,"2C ",162,"F",10,"length",125,0,1,0
"622",1982,"2C ",162,"F",11,"length",94,0,1,0
"623",1982,"2C ",162,"F",12,"length",159,0,1,0
"624",1982,"2C ",162,"F",13,"length",132,0,1,0
"625",1982,"2C ",162,"M",9,"length",88,0,1,0
"626",1982,"2C ",162,"M",11,"length",108,0,1,0
"627",1982,"2C ",162,"M",12,"length",95,9.89949493661167,2,7
"628",1982,"2C ",162,"M",13,"length",112,0,1,0
"629",1982,"2C ",170,"F",12,"length",122,0,1,0
"630",1982,"2C ",170,"F",13,"length",138,0,1,0
"631",1982,"2C ",170,"F",14,"length",146,0,1,0
"632",1982,"2C ",170,"M",10,"length",85,0,1,0
"633",1982,"2C ",170,"M",12,"length",91,0,1,0
"634",1982,"2C ",171,"F",11,"length",139,0,1,0
"635",1982,"2C ",172,"F",8,"length",69,0,1,0
"636",1982,"2C ",172,"F",9,"length",90,0,1,0
"637",1982,"2C ",172,"F",10,"length",113,0,1,0
"638",1982,"2C ",172,"M",12,"length",114,0,1,0
"639",1982,"2C ",181,"M",9,"length",91,0,1,0
"640",1982,"2C ",181,"M",14,"length",96,0,1,0
"641",1982,"2C ",182,"F",8,"length",105,0,1,0
"642",1982,"2C ",182,"F",11,"length",114,0,1,0
"643",1982,"2C ",182,"F",12,"length",126,0,1,0
"644",1982,"2C ",182,"M",7,"length",63,0,1,0
"645",1982,"2C ",182,"M",11,"length",74,0,1,0
"646",1982,"2C ",182,"M",12,"length",80,0,1,0
"647",1982,"3A ",250,"F",7,"length",84,0,1,0
"648",1982,"3A ",250,"F",8,"length",94,0,1,0
"649",1982,"3A ",250,"F",9,"length",78,8.48528137423857,4,4.24264068711928
"650",1982,"3A ",250,"F",10,"length",112.666666666667,20.4042479237372,3,11.7803980313815
"651",1982,"3A ",250,"F",11,"length",127.333333333333,11.2398102000582,3,6.48930744464393
"652",1982,"3A ",250,"F",12,"length",137,0,1,0
"653",1982,"3A ",250,"F",13,"length",133.5,4.94974746830583,2,3.5
"654",1982,"3A ",250,"F",16,"length",162,0,1,0
"655",1982,"3A ",250,"F",18,"length",186,0,1,0
"656",1982,"3A ",250,"M",7,"length",72,0,1,0
"657",1982,"3A ",250,"M",9,"length",115,0,1,0
"658",1982,"3A ",250,"M",10,"length",91,0,1,0
"659",1982,"3A ",250,"M",11,"length",91.6666666666667,13.6503968196288,3,7.88106027835793
"660",1982,"3A ",250,"M",13,"length",98,0,1,0
"661",1982,"3A ",250,"M",14,"length",102,0,1,0
"662",1982,"3A ",260,"F",7,"length",77,0,1,0
"663",1982,"3A ",260,"F",8,"length",81,0,1,0
"664",1982,"3A ",260,"F",9,"length",108.833333333333,15.9676756814092,6,6.5187762996167
"665",1982,"3A ",260,"F",10,"length",125.5,16.2634559672906,2,11.5
"666",1982,"3A ",260,"F",11,"length",139,14.9888847706114,4,7.4944423853057
"667",1982,"3A ",260,"F",12,"length",141,7,3,4.04145188432738
"668",1982,"3A ",260,"F",13,"length",141.5,12.0208152801713,2,8.5
"669",1982,"3A ",260,"F",14,"length",158,0,1,0
"670",1982,"3A ",260,"M",7,"length",63,0,1,0
"671",1982,"3A ",260,"M",8,"length",65,0,1,0
"672",1982,"3A ",260,"M",9,"length",81.5,13.4350288425444,2,9.5
"673",1982,"3A ",260,"M",10,"length",83,0,1,0
"674",1982,"3A ",260,"M",12,"length",109,0,1,0
"675",1982,"3A ",270,"F",7,"length",86.5,10.6066017177982,2,7.5
"676",1982,"3A ",270,"F",8,"length",99.4,18.5418445684349,5,8.29216497665115
"677",1982,"3A ",270,"F",9,"length",115.5,19.0918830920368,2,13.5
"678",1982,"3A ",270,"F",10,"length",125,7.07106781186548,2,5
"679",1982,"3A ",270,"F",11,"length",128.5,23.4449710314742,4,11.7224855157371
"680",1982,"3A ",270,"F",12,"length",139.6,18.4878338374186,5,8.26801064343775
"681",1982,"3A ",270,"F",13,"length",150,0,1,0
"682",1982,"3A ",270,"M",9,"length",80.5,20.5060966544099,2,14.5
"683",1982,"3A ",270,"M",10,"length",97.5,20.5060966544099,2,14.5
"684",1982,"3A ",270,"M",11,"length",125.5,6.36396103067893,2,4.5
"685",1982,"3A ",280,"F",7,"length",77.5,7.77817459305202,2,5.5
"686",1982,"3A ",280,"F",8,"length",105.5,21.920310216783,2,15.5
"687",1982,"3A ",280,"F",9,"length",104.428571428571,14.0932270122583,7,5.32673912068762
"688",1982,"3A ",280,"F",10,"length",120.5,16.2634559672906,2,11.5
"689",1982,"3A ",280,"F",11,"length",155.5,24.7487373415292,2,17.5
"690",1982,"3A ",280,"F",12,"length",151,3.55902608401044,4,1.77951304200522
"691",1982,"3A ",280,"F",13,"length",155,1.4142135623731,2,1
"692",1982,"3A ",280,"F",14,"length",156,0,1,0
"693",1982,"3A ",280,"F",15,"length",178,0,1,0
"694",1982,"3A ",280,"F",16,"length",183,0,1,0
"695",1982,"3A ",280,"M",7,"length",67,0,1,0
"696",1982,"3A ",280,"M",8,"length",77.5,7.77817459305202,2,5.5
"697",1982,"3A ",280,"M",9,"length",76,2.82842712474619,2,2
"698",1982,"3A ",280,"M",10,"length",83.6666666666667,13.4288247189891,3,7.75313556640867
"699",1982,"3A ",280,"M",11,"length",91.6666666666667,11.0151410945722,3,6.35959467611297
"700",1982,"3A ",280,"M",12,"length",104.666666666667,23.7135685491099,3,13.6910351852752
"701",1982,"3A ",280,"M",13,"length",110,0,1,0
"702",1982,"3A ",280,"M",14,"length",102,0,1,0
"703",1982,"3A ",280,"M",15,"length",99,0,1,0
"704",1982,"3A ",280,"M",17,"length",108,0,1,0
"705",1982,"3B ",320,"F",7,"length",81,16.9705627484771,2,12
"706",1982,"3B ",320,"F",8,"length",75,0,1,0
"707",1982,"3B ",320,"F",9,"length",127.428571428571,17.4914945316969,7,6.61116351281658
"708",1982,"3B ",320,"F",10,"length",127,18.9736659610103,5,8.48528137423857
"709",1982,"3B ",320,"F",11,"length",118.5,12.0208152801713,2,8.5
"710",1982,"3B ",320,"F",12,"length",144,19.7989898732233,2,14
"711",1982,"3B ",320,"F",13,"length",140.5,14.8492424049175,2,10.5
"712",1982,"3B ",320,"F",14,"length",170,0,1,0
"713",1982,"3B ",320,"M",7,"length",75,0,1,0
"714",1982,"3B ",320,"M",8,"length",93,0,1,0
"715",1982,"3B ",320,"M",9,"length",76,0,1,0
"716",1982,"3B ",320,"M",11,"length",102,0,1,0
"717",1982,"3B ",320,"M",12,"length",91,0,1,0
"718",1982,"3B ",330,"F",8,"length",105,33.9411254969543,2,24
"719",1982,"3B ",330,"F",9,"length",82,0,1,0
"720",1982,"3B ",330,"F",10,"length",117,0,1,0
"721",1982,"3B ",330,"F",11,"length",142.5,10.6066017177982,2,7.5
"722",1982,"3B ",330,"F",12,"length",152.666666666667,1.52752523165195,3,0.881917103688197
"723",1982,"3B ",330,"F",15,"length",157.5,27.5771644662754,2,19.5
"724",1982,"3B ",330,"M",7,"length",72.5,6.36396103067893,2,4.5
"725",1982,"3B ",330,"M",8,"length",70,0,1,0
"726",1982,"3B ",340,"F",7,"length",78,5.65685424949238,2,4
"727",1982,"3B ",340,"F",8,"length",87.5,15.4380482358792,4,7.71902411793961
"728",1982,"3B ",340,"F",9,"length",104.5,20.7295510253909,8,7.32900305050323
"729",1982,"3B ",340,"F",10,"length",100,0,1,0
"730",1982,"3B ",340,"F",12,"length",148,0,1,0
"731",1982,"3B ",340,"M",7,"length",60.6666666666667,7.37111479583199,3,4.25571511160124
"732",1982,"3B ",340,"M",8,"length",67,0,1,0
"733",1982,"3B ",340,"M",9,"length",78,0,1,0
"734",1982,"3B ",340,"M",10,"length",58,0,1,0
"735",1983,"2B ",91,"F",8,"length",97.5,4.94974746830583,2,3.5
"736",1983,"2B ",91,"F",9,"length",86,0,1,0
"737",1983,"2B ",91,"F",10,"length",96,5.65685424949238,2,4
"738",1983,"2B ",91,"F",16,"length",156,0,1,0
"739",1983,"2B ",91,"M",8,"length",66,0,1,0
"740",1983,"2B ",91,"M",9,"length",81,0,1,0
"741",1983,"2B ",91,"M",10,"length",82.6666666666667,1.52752523165195,3,0.881917103688197
"742",1983,"2B ",91,"M",13,"length",88.3333333333333,4.61880215351701,3,2.66666666666667
"743",1983,"2B ",102,"F",7,"length",85,0,1,0
"744",1983,"2B ",102,"F",9,"length",92,0,1,0
"745",1983,"2B ",102,"F",10,"length",99,12.7279220613579,2,9
"746",1983,"2B ",102,"F",12,"length",126,0,2,0
"747",1983,"2B ",102,"F",13,"length",140,0,1,0
"748",1983,"2B ",102,"M",8,"length",75,0,1,0
"749",1983,"2B ",121,"F",8,"length",95,0,1,0
"750",1983,"2B ",121,"F",9,"length",96,0,1,0
"751",1983,"2B ",121,"F",10,"length",115,0,1,0
"752",1983,"2B ",121,"F",15,"length",142,0,1,0
"753",1983,"2B ",121,"M",11,"length",117,0,1,0
"754",1983,"2B ",130,"F",10,"length",108,0,1,0
"755",1983,"2B ",132,"F",7,"length",79,0,1,0
"756",1983,"2B ",132,"F",9,"length",73,0,1,0
"757",1983,"2B ",132,"F",11,"length",125,0,1,0
"758",1983,"2B ",132,"M",7,"length",65.5,2.12132034355964,2,1.5
"759",1983,"2B ",132,"M",10,"length",68,0,1,0
"760",1983,"2B ",132,"M",12,"length",97,0,1,0
"761",1983,"2B ",133,"F",7,"length",76.5,4.94974746830583,2,3.5
"762",1983,"2B ",133,"F",11,"length",116,0,1,0
"763",1983,"2B ",133,"F",12,"length",118,0,1,0
"764",1983,"2B ",133,"M",7,"length",61,0,1,0
"765",1983,"2B ",133,"M",9,"length",75,0,1,0
"766",1983,"2B ",134,"F",8,"length",84,0,1,0
"767",1983,"2C ",140,"F",8,"length",68,0,1,0
"768",1983,"2C ",140,"F",9,"length",76,0,1,0
"769",1983,"2C ",140,"F",12,"length",102,0,1,0
"770",1983,"2C ",140,"M",7,"length",70,0,1,0
"771",1983,"2C ",140,"M",11,"length",100,0,1,0
"772",1983,"2C ",142,"M",14,"length",77,0,1,0
"773",1983,"2C ",143,"F",9,"length",89,0,1,0
"774",1983,"2C ",143,"M",11,"length",83,0,1,0
"775",1983,"2C ",144,"M",16,"length",106,0,1,0
"776",1983,"2C ",150,"F",9,"length",96,0,1,0
"777",1983,"2C ",150,"F",11,"length",124,0,1,0
"778",1983,"2C ",150,"F",12,"length",137.5,26.1629509039023,2,18.5
"779",1983,"2C ",150,"F",13,"length",117,12.1243556529821,3,7
"780",1983,"2C ",150,"F",14,"length",124,7.07106781186548,2,5
"781",1983,"2C ",150,"F",15,"length",123,0,1,0
"782",1983,"2C ",150,"F",17,"length",154,0,1,0
"783",1983,"2C ",150,"F",18,"length",140,0,1,0
"784",1983,"2C ",150,"M",7,"length",62,0,1,0
"785",1983,"2C ",150,"M",8,"length",66,0,1,0
"786",1983,"2C ",150,"M",9,"length",93,4.24264068711928,2,3
"787",1983,"2C ",150,"M",10,"length",86,8.48528137423857,2,6
"788",1983,"2C ",150,"M",11,"length",81,9,3,5.19615242270663
"789",1983,"2C ",150,"M",12,"length",95.5,7.77817459305202,2,5.5
"790",1983,"2C ",150,"M",13,"length",120,0,1,0
"791",1983,"2C ",151,"F",11,"length",114,42.4264068711929,2,30
"792",1983,"2C ",151,"M",7,"length",78,0,1,0
"793",1983,"2C ",151,"M",11,"length",82,2.82842712474619,2,2
"794",1983,"2C ",151,"M",12,"length",87,0,1,0
"795",1983,"2C ",152,"F",8,"length",90,0,1,0
